"Sum Acidity","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","sulphates","alcohol","quality"
1.3197299271474154,1.8391532167577958,-0.5194232896103803,0.69,2.8,0.095,17.0,35.0,0.9994,0.61,10.8,6.0
1.3197299271474154,1.8391532167577958,-0.5194232896103803,0.69,2.8,0.095,17.0,35.0,0.9994,0.61,10.8,6.0
-0.6826247220620454,-0.03974409347970804,-0.6428806285823373,0.53,1.8,0.413,9.0,26.0,0.9979,1.06,9.1,6.0
-0.36870448650845666,-0.8986685781597101,0.5299640916512535,0.03,1.7,0.084,18.0,35.0,0.9968,0.63,10.0,6.0
0.14411620584404328,1.0339115123702942,-0.8897953065262509,0.63,2.8,0.084,5.0,22.0,0.9998,0.74,11.2,7.0
2.417392643569919,1.5170565350027954,0.9003361085671239,0.67,5.2,0.086,6.0,19.0,0.9988,0.69,13.4,8.0
0.14411620584404328,1.0339115123702942,-0.8897953065262509,0.63,2.8,0.084,5.0,22.0,0.9998,0.74,11.2,7.0
0.11720953719382565,0.38971814886029227,-0.2725086116664666,0.52,2.3,0.083,14.0,23.0,0.9976,0.61,11.3,6.0
0.6420337848325766,1.6244220955877953,-0.9823883107552187,0.54,2.1,0.084,5.0,15.0,0.9987,0.7,9.2,6.0
1.1398208068131768,0.9802287320777943,0.1595920747353825,0.42,2.0,0.069,21.0,51.0,0.9982,0.72,11.5,6.0
0.08766442448176145,0.1749870276902926,-0.08732260320853114,0.45,2.6,0.065,7.0,18.0,0.9947,0.79,14.0,6.0
0.8661300172269796,1.5707393152952953,-0.7046092980683157,0.69,2.1,0.09,6.0,21.0,1.0,0.62,9.2,6.0
1.0109560227095895,0.6044492700302929,0.40650675267929653,0.42,2.4,0.081,25.0,52.0,0.997,0.71,11.4,6.0
1.5183692699304592,2.1612498985127964,-0.6428806285823373,0.55,2.6,0.083,25.0,68.0,0.9995,0.82,10.4,6.0
-0.11084436129334896,1.0875942926627942,-1.1984386539561431,0.51,1.7,0.08,10.0,24.0,0.9982,0.89,9.4,6.0
-0.4114418195297629,1.0339115123702942,-1.445353331900057,0.49,1.8,0.075,6.0,20.0,0.9977,1.06,11.0,6.0
1.7986561696712773,0.49708370944529306,1.3015724602259842,0.11,2.7,0.077,6.0,31.0,0.9984,0.7,10.1,6.0
-0.5778976055388934,0.49708370944529306,-1.0749813149841865,0.56,2.8,0.08,6.0,17.0,0.9964,0.92,11.7,8.0
0.9304971307748058,1.141277072955294,-0.21077994218048812,0.68,4.1,0.114,6.0,24.0,0.997,0.66,13.4,6.0
1.9812037340673632,0.9265459517852933,1.05465778228207,0.36,1.8,0.053,5.0,14.0,0.9982,0.42,10.0,6.0
0.7265808998680655,1.678104875880295,-0.9515239760122295,0.55,2.8,0.081,35.0,67.0,1.0002,0.92,10.8,7.0
-0.07602236045758715,0.44340092915279317,-0.5194232896103803,0.4,2.6,0.073,10.0,26.0,0.9984,0.75,10.2,6.0
2.300531414752583,0.44340092915279317,1.8571304855997899,0.27,2.8,0.078,24.0,56.0,0.9984,0.67,10.6,6.0
-0.00624780177813139,0.38971814886029227,-0.39596595063842366,0.5,2.5,0.055,12.0,25.0,0.9952,0.79,13.3,7.0
-0.22902481214160925,0.22866980798279252,-0.45769462012440176,0.51,2.6,0.052,13.0,27.0,0.995,0.9,13.4,7.0
1.4537410423667643,0.12130424739779172,1.3324367949689726,0.31,3.0,0.086,23.0,81.0,1.0002,0.74,11.6,6.0
-1.5791402086475905,-1.0597169190372102,-0.5194232896103803,0.23,8.3,0.051,28.0,91.0,0.9952,0.55,12.1,6.0
0.42862188569349957,1.1949598532477939,-0.7663379675542943,0.53,2.6,0.07,5.0,16.0,0.9972,0.65,11.0,8.0
-0.07879136152736949,-0.361840775234709,0.2830494137073395,0.25,1.9,0.081,14.0,38.0,0.9984,0.65,9.0,6.0
0.42862188569349957,1.1949598532477939,-0.7663379675542943,0.53,2.6,0.07,5.0,16.0,0.9972,0.65,11.0,8.0
1.4537410423667643,0.12130424739779172,1.3324367949689726,0.31,3.0,0.086,23.0,81.0,1.0002,0.74,11.6,6.0
-0.07879136152736949,-0.361840775234709,0.2830494137073395,0.25,1.9,0.081,14.0,38.0,0.9984,0.65,9.0,6.0
0.8231315701898061,1.0339115123702942,-0.21077994218048812,0.73,6.55,0.074,38.0,76.0,0.999,0.85,12.0,7.0
0.8231315701898061,1.0339115123702942,-0.21077994218048812,0.73,6.55,0.074,38.0,76.0,0.999,0.85,12.0,7.0
-0.23430170026530583,1.0875942926627942,-1.3218959929281,0.47,1.9,0.078,6.0,24.0,0.9976,1.04,10.9,7.0
-0.35775903923726293,1.0875942926627942,-1.445353331900057,0.42,1.8,0.077,6.0,22.0,0.9976,1.05,10.8,7.0
1.0244093570346973,0.9265459517852933,0.09786340524940403,0.63,2.9,0.072,10.0,26.0,0.9968,0.78,12.5,7.0
-0.4114418195297629,1.0339115123702942,-1.445353331900057,0.46,1.8,0.075,6.0,21.0,0.9976,1.02,10.8,7.0
2.672353210707311,1.4633737547102945,1.2089794559970164,0.55,2.3,0.084,6.0,13.0,1.0,0.71,9.5,6.0
1.5343304913094817,0.8191803912002935,0.7151501001091883,0.31,2.2,0.09,26.0,62.0,0.9994,0.63,10.2,6.0
1.4540021563826324,2.5907121408527973,-1.136709984470165,0.75,2.8,0.084,23.0,43.0,0.9986,0.68,11.4,7.0
1.5343304913094817,0.8191803912002935,0.7151501001091883,0.31,2.2,0.09,26.0,62.0,0.9994,0.63,10.2,6.0
0.7372652331233921,1.1949598532477939,-0.45769462012440176,0.48,2.1,0.125,15.0,49.0,0.998,0.81,9.7,6.0
1.3089150368841551,1.0875942926627942,0.22132074422136103,0.64,2.4,0.107,6.0,15.0,0.9973,0.66,11.8,7.0
1.3089150368841551,1.0875942926627942,0.22132074422136103,0.64,2.4,0.107,6.0,15.0,0.9973,0.66,11.8,7.0
2.938128668107963,2.1612498985127964,0.7768787695951668,0.49,4.3,0.1,5.0,14.0,1.001,0.74,11.9,6.0
-0.328213926525198,1.3023254138327947,-1.6305393403579926,0.49,2.8,0.088,11.0,32.0,0.9972,0.68,11.7,6.0
-0.671809831798785,0.7118148306152937,-1.3836246624140787,0.49,2.7,0.088,15.0,33.0,0.9982,0.9,10.0,6.0
-1.3724549766710685,-0.7913030175747098,-0.5811519590963588,0.49,2.5,0.097,33.0,85.0,0.9962,0.77,11.4,6.0
-0.48134693521715394,-0.14710965406470883,-0.3342372811524451,0.49,2.6,0.084,32.0,55.0,0.9988,0.75,8.7,6.0
-1.2327753023042218,0.33603536856779237,-1.5688106708720142,0.24,2.1,0.078,1.0,28.0,0.999,0.87,10.3,6.0
-0.2799385913643273,0.9802287320777943,-1.2601673234421216,0.24,2.1,0.072,15.0,33.0,0.9956,0.66,12.8,6.0
0.855315126963719,0.8191803912002935,0.03613473576342552,0.24,2.7,0.102,13.0,32.0,1.0,0.56,10.0,6.0
-1.2327753023042218,0.33603536856779237,-1.5688106708720142,0.24,2.1,0.078,1.0,28.0,0.999,0.87,10.3,6.0
1.9649813986724731,-0.20079243435720875,2.165773833029682,0.24,2.1,0.084,5.0,13.0,0.9972,0.77,10.7,6.0
1.6096430521285028,2.375981019682797,-0.7663379675542943,0.49,5.8,0.066,5.0,35.0,1.0014,0.66,12.0,7.0
0.46344388652926183,0.550766489737793,-0.08732260320853114,0.49,6.3,0.064,5.0,17.0,0.9988,0.73,11.0,6.0
2.6106245412213323,1.4633737547102945,1.1472507865110377,0.24,2.5,0.085,16.0,53.0,0.9993,0.72,11.0,6.0
2.1142872982795904,3.1275399437777986,-1.013252645498208,0.74,1.8,0.075,6.0,15.0,1.0008,0.79,8.4,6.0
-0.0546536939469342,-0.5228891161122092,0.46823542216527503,0.24,2.0,0.078,10.0,28.0,0.9983,0.78,9.5,6.0
0.12802442745708587,1.141277072955294,-1.013252645498208,0.49,2.5,0.067,6.0,21.0,0.9987,0.86,10.7,6.0
1.341229150666002,2.107567118220296,-0.7663379675542943,0.49,2.6,0.079,27.0,69.0,0.9994,0.75,10.4,6.0
0.6271306714686105,0.2823525882752924,0.34477808319331804,0.49,1.9,0.171,6.0,25.0,0.9975,0.61,9.4,6.0
-0.6773478339383491,-0.8986685781597101,0.22132074422136103,0.01,2.1,0.074,9.0,25.0,0.9958,0.56,9.5,6.0
0.22457509777882645,0.49708370944529306,-0.2725086116664666,0.24,2.8,0.092,14.0,45.0,0.998,0.73,10.0,6.0
0.46344388652926183,0.550766489737793,-0.08732260320853114,0.24,2.7,0.092,14.0,44.0,0.998,0.74,10.0,6.0
1.6471034970261127,1.3023254138327947,0.34477808319331804,0.49,4.6,0.118,10.0,17.0,1.0002,0.56,11.7,6.0
1.6471034970261127,1.3023254138327947,0.34477808319331804,0.49,4.6,0.118,10.0,17.0,1.0002,0.56,11.7,6.0
2.404069866252744,2.429663799975297,-0.02559393372255298,0.49,4.3,0.085,6.0,47.0,1.0021,0.68,12.7,6.0
-1.6059163202898743,-0.4692063358197093,-1.136709984470165,0.49,2.7,0.092,25.0,60.0,0.9971,0.61,10.1,6.0
2.404069866252744,2.429663799975297,-0.02559393372255298,0.49,4.3,0.085,6.0,47.0,1.0021,0.68,12.7,6.0
1.5154697118527427,0.12130424739779172,1.394165464454951,0.24,2.5,0.226,5.0,15.0,0.9991,0.6,9.0,6.0
1.5154697118527427,0.12130424739779172,1.394165464454951,0.24,2.5,0.226,5.0,15.0,0.9991,0.6,9.0,6.0
0.8714069053506762,0.7118148306152937,0.1595920747353825,0.49,2.6,0.25,5.0,20.0,0.999,0.79,10.7,6.0
-1.9253745579830261,-1.2207652599147105,-0.7046092980683157,0.24,2.2,0.095,19.0,42.0,0.9946,0.57,11.7,6.0
0.858084128033501,1.6244220955877953,-0.7663379675542943,0.49,3.3,0.07,10.0,37.0,1.0003,0.91,11.0,6.0
-1.9253745579830261,-1.2207652599147105,-0.7046092980683157,0.24,2.2,0.095,19.0,42.0,0.9946,0.57,11.7,6.0
0.3132104359150215,1.141277072955294,-0.8280666370402724,0.49,3.2,0.078,20.0,78.0,0.9992,0.7,10.0,6.0
0.7937170144856749,2.0538843379277965,-1.2601673234421216,0.49,3.1,0.079,28.0,46.0,0.9993,0.8,10.2,6.0
0.12802442745708587,1.141277072955294,-1.013252645498208,0.49,2.2,0.063,18.0,40.0,0.9976,0.51,9.8,6.0
0.6943973430941526,1.8928359970502957,-1.1984386539561431,0.49,1.9,0.074,10.0,21.0,0.9976,0.66,9.9,7.0
0.8956751299390449,1.7854704364652958,-0.8897953065262509,0.49,3.4,0.093,54.0,80.0,1.0002,0.76,10.7,7.0
-0.24788559159834825,-0.4692063358197093,0.22132074422136103,0.24,2.4,0.091,8.0,38.0,0.998,0.66,9.6,6.0
0.3964383289195865,1.4096909744177946,-1.013252645498208,0.49,2.7,0.094,16.0,47.0,0.9986,1.02,10.6,7.0
-2.199195904577157,-1.864958623424712,-0.3342372811524451,0.24,2.0,0.06,19.0,50.0,0.9917,0.74,14.0,8.0
-0.2101640326848716,0.9265459517852933,-1.136709984470165,0.49,2.6,0.059,5.0,13.0,0.9976,0.74,10.5,7.0
-1.5254574283550908,-1.0060341387447105,-0.5194232896103803,0.49,1.7,0.07,23.0,149.0,0.9922,0.5,11.5,6.0
1.6498724980958945,2.107567118220296,-0.45769462012440176,0.51,2.0,0.059,6.0,24.0,0.9994,0.6,9.3,6.0
2.4925746473810055,1.8391532167577958,0.6534214306232098,0.58,1.9,0.071,5.0,18.0,0.998,0.63,10.0,6.0
0.698224452178991,0.013938686812791881,0.6842857653661991,0.18,2.1,0.078,5.0,30.0,0.9967,0.48,9.8,6.0
2.9837655592069847,2.2686154590977963,0.7151501001091883,0.45,2.3,0.082,11.0,22.0,1.0,0.7,9.3,6.0
2.4497067573517657,2.5370293605602967,-0.08732260320853114,0.52,2.2,0.071,12.0,35.0,1.0006,0.56,9.0,6.0
2.4497067573517657,2.5370293605602967,-0.08732260320853114,0.52,2.2,0.071,12.0,35.0,1.0006,0.56,9.0,6.0
0.5599945568510019,-0.09342687377220796,0.6534214306232098,0.13,2.9,0.096,14.0,63.0,0.9984,0.62,9.1,6.0
0.6834518958229588,-0.09342687377220796,0.7768787695951668,0.13,2.6,0.085,6.0,24.0,0.9984,0.59,9.2,6.0
0.1011177588068694,0.49708370944529306,-0.39596595063842366,0.48,4.6,0.072,10.0,20.0,0.9973,0.79,12.2,7.0
0.2111217634537181,0.1749870276902926,0.03613473576342552,0.41,3.3,0.092,26.0,52.0,0.9982,0.53,10.5,6.0
1.9583852885178528,0.8728631714927935,1.0855221170250593,0.37,5.1,0.11,11.0,65.0,1.0026,0.64,10.4,6.0
-1.8716917776905264,-1.1670824796222106,-0.7046092980683157,0.19,3.2,0.075,15.0,39.0,0.9956,0.52,12.7,6.0
0.5009043314268716,-0.5228891161122092,1.0237934475390809,0.0,2.4,0.077,18.0,29.0,0.9965,0.6,10.0,6.0
2.123391295488125,0.38971814886029227,1.7336731466278328,0.18,2.2,0.148,10.0,103.0,0.9969,1.36,10.2,6.0
0.6111694500895872,1.6244220955877953,-1.013252645498208,0.51,2.2,0.079,14.0,28.0,0.9982,0.93,9.8,6.0
-0.08683725072084755,-0.3081579949422086,0.22132074422136103,0.25,2.9,0.077,21.0,45.0,0.9974,0.96,12.1,6.0
0.5278110000770883,0.12130424739779172,0.40650675267929653,0.26,2.5,0.097,7.0,31.0,0.9976,0.6,9.3,6.0
0.5278110000770883,0.12130424739779172,0.40650675267929653,0.26,2.5,0.097,7.0,31.0,0.9976,0.6,9.3,6.0
-0.8651722864581329,-0.4692063358197093,-0.39596595063842366,0.14,3.0,0.087,21.0,43.0,0.9964,0.57,10.5,6.0
2.305808302876279,-0.4155235555272089,2.721331858403488,0.12,2.2,0.143,7.0,23.0,0.9964,0.65,10.2,7.0
-0.9080401764873725,0.22866980798279252,-1.136709984470165,0.35,1.9,0.067,25.0,57.0,0.997,1.36,10.3,6.0
0.6619526723043718,-0.361840775234709,1.0237934475390809,0.1,6.0,0.115,5.0,11.0,0.9984,0.69,10.1,7.0
0.15743898316121724,0.12130424739779172,0.03613473576342552,0.3,2.8,0.066,10.0,28.0,0.9964,0.67,11.2,7.0
-1.286588639604655,-0.95235135845221,-0.3342372811524451,0.27,8.6,0.068,24.0,148.0,0.9948,0.57,11.3,6.0
-0.3927115970809579,0.49708370944529306,-0.8897953065262509,0.59,2.8,0.079,9.0,30.0,0.9976,0.54,12.0,6.0
2.052428071785678,1.8928359970502957,0.1595920747353825,0.59,1.4,0.073,23.0,42.0,0.998,0.68,10.5,7.0
-0.40088804328236993,-0.6839374569897094,0.2830494137073395,0.07,1.4,0.074,5.0,20.0,0.9973,0.81,9.6,6.0
-0.40088804328236993,-0.6839374569897094,0.2830494137073395,0.07,1.4,0.074,5.0,20.0,0.9973,0.81,9.6,6.0
-0.09224469585247808,-0.6839374569897094,0.5916927611372313,0.06,1.6,0.076,9.0,27.0,0.9972,0.7,9.6,6.0
-0.32557548246334966,0.8728631714927935,-1.1984386539561431,0.46,1.8,0.05,5.0,13.0,0.9974,0.79,10.2,6.0
0.004436531477196068,-0.09342687377220796,0.09786340524940403,0.36,1.8,0.222,6.0,16.0,0.998,0.6,9.5,6.0
0.688989897962523,1.5170565350027954,-0.8280666370402724,0.45,2.0,0.082,6.0,15.0,0.9988,0.66,9.2,6.0
0.688989897962523,1.5170565350027954,-0.8280666370402724,0.45,2.0,0.082,6.0,15.0,0.9988,0.66,9.2,6.0
0.7909480134158929,1.2486426335402947,-0.45769462012440176,0.41,2.2,0.084,7.0,17.0,0.9984,0.67,9.3,6.0
0.7909480134158929,1.2486426335402947,-0.45769462012440176,0.41,2.2,0.084,7.0,17.0,0.9984,0.67,9.3,6.0
-0.4035264873442183,-0.2544752146497087,-0.14905127269450963,0.23,2.2,0.094,16.0,29.0,0.9962,0.49,10.2,6.0
-1.836869776854765,-1.811275843132212,-0.02559393372255298,0.02,1.3,0.034,18.0,44.0,0.9921,0.62,12.8,6.0
0.2942190994503495,-0.7913030175747098,1.0855221170250593,0.02,2.1,0.066,8.0,25.0,0.9972,0.67,9.5,6.0
0.2942190994503495,-0.7913030175747098,1.0855221170250593,0.02,2.1,0.066,8.0,25.0,0.9972,0.67,9.5,6.0
1.204318477368937,1.7854704364652958,-0.5811519590963588,0.55,2.1,0.071,5.0,19.0,0.9986,0.62,10.8,6.0
4.510759960961556,1.141277072955294,3.369482888006262,0.43,2.9,0.076,26.0,88.0,0.9984,0.57,10.1,6.0
0.2942190994503495,-0.7913030175747098,1.0855221170250593,0.02,2.1,0.066,8.0,25.0,0.9972,0.67,9.5,6.0
0.23249042996437108,-0.7913030175747098,1.0237934475390809,0.02,2.1,0.067,9.0,23.0,0.997,0.67,9.4,6.0
0.07553031218757678,-0.361840775234709,0.43737108742228575,0.12,2.5,0.068,11.0,35.0,0.996,0.61,11.6,6.0
-0.3551205951754153,0.6581320503227928,-1.013252645498208,0.47,1.6,0.062,13.0,33.0,0.9983,0.66,10.0,6.0
-0.5860740517403054,-0.6839374569897094,0.09786340524940403,0.18,2.7,0.069,13.0,34.0,0.9967,0.48,9.2,6.0
1.3168303690696994,-0.20079243435720875,1.5176228034269081,0.09,2.8,0.084,18.0,49.0,0.9994,0.72,11.1,6.0
1.2992888116438854,-1.1133996993297102,2.4126885109735956,0.03,3.2,0.071,27.0,58.0,0.995,0.49,12.7,6.0
0.5680404460444795,-0.14710965406470883,0.7151501001091883,0.0,2.5,0.093,19.0,58.0,1.0002,0.65,9.3,6.0
1.6711106075986142,-0.09342687377220796,1.7645374813708221,0.29,4.2,0.075,12.0,16.0,0.9965,0.68,11.5,6.0
-0.4089339324758485,-0.6302546766972096,0.22132074422136103,0.18,2.1,0.07,12.0,28.0,0.99768,0.73,9.5,6.0
-0.9751762911049813,-0.14710965406470883,-0.8280666370402724,0.38,2.5,0.08,12.0,57.0,0.9978,0.47,9.0,6.0
-0.5243453822543269,-0.6839374569897094,0.1595920747353825,0.18,2.1,0.071,12.0,31.0,0.99761,0.72,9.6,6.0
-0.4089339324758485,-0.6302546766972096,0.22132074422136103,0.18,2.1,0.07,12.0,28.0,0.99768,0.73,9.5,6.0
-0.32570603947128346,-0.361840775234709,0.03613473576342552,0.68,1.7,0.415,14.0,32.0,0.99656,1.06,9.1,6.0
2.32862674842579,-0.361840775234709,2.690467523660499,0.07,1.9,0.058,22.0,47.0,0.99525,0.43,10.7,6.0
1.9554857304401372,-1.1670824796222106,3.1225682100623477,0.01,2.0,0.057,15.0,33.0,0.99488,0.46,11.2,6.0
1.5691524921452435,0.1749870276902926,1.394165464454951,0.0,1.7,0.069,8.0,19.0,0.99701,0.53,10.0,6.0
1.6067434940507872,0.33603536856779237,1.2707081254829948,0.11,2.8,0.093,11.0,44.0,0.99888,0.55,9.5,6.0
1.5986976048573087,0.38971814886029227,1.2089794559970164,0.1,3.0,0.091,12.0,48.0,0.99888,0.54,9.5,6.0
-0.022470137173021487,-0.7376202372822098,0.7151501001091883,0.02,2.3,0.082,24.0,94.0,0.99744,0.53,9.7,6.0
-0.022470137173021487,-0.7376202372822098,0.7151501001091883,0.02,2.3,0.082,24.0,94.0,0.99744,0.53,9.7,6.0
-0.7658526150666103,-0.3081579949422086,-0.45769462012440176,0.29,1.8,0.157,1.0,44.0,0.9973,0.92,9.5,6.0
-0.7658526150666103,-0.3081579949422086,-0.45769462012440176,0.3,1.8,0.157,2.0,45.0,0.99727,0.91,9.5,6.0
0.9504160182466017,-0.8449857978672097,1.7954018161138114,0.18,2.4,0.243,6.0,48.0,0.99612,0.6,10.3,6.0
0.1479433149288818,-0.8449857978672097,0.9929291127960915,0.17,2.4,0.241,6.0,18.0,0.9961,0.59,10.3,6.0
-0.19961025643747843,-0.7913030175747098,0.5916927611372313,0.0,2.0,0.19,12.0,45.0,0.99676,0.6,9.4,6.0
1.349144482851547,0.8191803912002935,0.5299640916512535,0.24,2.2,0.079,19.0,58.0,0.9991,0.56,10.1,6.0
1.349144482851547,0.8191803912002935,0.5299640916512535,0.24,2.2,0.079,19.0,58.0,0.9991,0.56,10.1,6.0
-1.2194525249870465,-0.5765718964047092,-0.6428806285823373,0.43,2.6,0.082,18.0,82.0,0.99708,0.68,9.7,6.0
0.1009872017989355,-0.7376202372822098,0.8386074390811453,0.02,2.5,0.081,17.0,87.0,0.99745,0.6,9.7,6.0
-0.3873041519493281,0.8728631714927935,-1.2601673234421216,0.54,2.3,0.065,7.0,26.0,0.99531,0.53,12.5,6.0
-0.19947969942954413,0.44340092915279317,-0.6428806285823373,0.44,1.6,0.038,21.0,42.0,0.99526,0.81,10.8,7.0
0.6566757841806756,0.49708370944529306,0.1595920747353825,0.34,3.6,0.082,5.0,14.0,0.9987,0.52,10.7,6.0
0.6566757841806756,0.49708370944529306,0.1595920747353825,0.34,3.6,0.082,5.0,14.0,0.9987,0.52,10.7,6.0
-1.126990077766013,-1.811275843132212,0.6842857653661991,0.0,1.7,0.044,14.0,86.0,0.99264,0.94,12.9,7.0
0.11444053612404459,-0.4155235555272089,0.5299640916512535,0.08,2.5,0.114,14.0,46.0,0.9971,0.66,9.6,6.0
0.24330532022763146,-0.03974409347970804,0.2830494137073395,0.22,2.7,0.084,4.0,18.0,0.99682,0.57,9.9,6.0
-1.345548308020852,-0.14710965406470883,-1.1984386539561431,0.4,2.4,0.052,4.0,10.0,0.99356,0.7,12.8,7.0
-1.4233687558937866,-0.03974409347970804,-1.3836246624140787,0.39,2.0,0.041,4.0,10.0,0.99386,0.71,12.5,7.0
-1.345548308020852,-0.14710965406470883,-1.1984386539561431,0.4,2.4,0.052,4.0,10.0,0.99356,0.7,12.8,7.0
-0.43307160005628376,-0.4692063358197093,0.03613473576342552,0.31,2.8,0.07,4.0,15.0,0.99693,0.55,10.3,6.0
2.5355730944181794,2.375981019682797,0.1595920747353825,0.55,2.8,0.072,7.0,24.0,1.00012,0.68,10.9,6.0
1.8189667281668724,2.214932678805296,-0.39596595063842366,0.54,2.8,0.103,19.0,41.0,0.99939,0.76,11.3,6.0
0.9331355748366548,0.7118148306152937,0.22132074422136103,0.19,3.2,0.081,8.0,30.0,0.9984,0.58,10.5,6.0
0.11193264907012979,1.2486426335402947,-1.136709984470165,0.42,1.6,0.084,19.0,27.0,0.99545,0.73,11.9,6.0
-2.252878684869657,-1.918641403717212,-0.3342372811524451,0.0,2.1,0.048,16.0,42.0,0.99154,0.74,14.0,7.0
-1.783056439554331,-0.5228891161122092,-1.2601673234421216,0.34,2.3,0.05,4.0,8.0,0.9951,0.64,11.0,7.0
0.22985198590252237,-0.361840775234709,0.5916927611372313,0.09,2.3,0.065,34.0,45.0,0.99417,0.74,12.7,8.0
-0.5432061617110655,-1.3818136007922108,0.8386074390811453,0.08,2.1,0.071,16.0,24.0,0.99376,0.77,11.1,6.0
-0.5432061617110655,-1.3818136007922108,0.8386074390811453,0.08,2.1,0.071,16.0,24.0,0.99376,0.77,11.1,6.0
-2.150790012408353,-0.95235135845221,-1.1984386539561431,0.28,2.4,0.012,36.0,100.0,0.99064,0.39,11.7,7.0
-2.150790012408353,-0.95235135845221,-1.1984386539561431,0.28,2.4,0.012,36.0,100.0,0.99064,0.39,11.7,7.0
-0.14038947400541457,0.8728631714927935,-1.013252645498208,0.35,1.6,0.075,9.0,28.0,0.99672,0.83,11.2,7.0
1.0754536932653496,1.4096909744177946,-0.3342372811524451,0.47,2.65,0.085,9.0,34.0,0.99736,0.77,12.1,7.0
1.3008691476906764,1.141277072955294,0.1595920747353825,0.45,2.6,0.119,34.0,68.0,0.99708,0.72,10.9,6.0
-0.6181270515062851,0.7654976109077936,-1.3836246624140787,0.46,1.7,0.062,26.0,42.0,0.9959,0.83,10.6,6.0
0.6941362290782856,-0.5765718964047092,1.2707081254829948,0.16,1.8,0.078,12.0,39.0,0.9977,0.7,9.9,6.0
-0.26120836891552257,0.44340092915279317,-0.7046092980683157,0.39,1.5,0.08,41.0,55.0,0.99652,0.73,10.9,6.0
-0.26120836891552257,0.44340092915279317,-0.7046092980683157,0.39,1.5,0.08,41.0,55.0,0.99652,0.73,10.9,6.0
1.1410094718361665,-0.4692063358197093,1.610215807655876,0.02,2.5,0.071,10.0,14.0,0.99538,0.71,11.7,7.0
-0.26120836891552257,0.44340092915279317,-0.7046092980683157,0.39,1.5,0.08,41.0,55.0,0.99652,0.73,10.9,6.0
-1.4690056469928088,-0.14710965406470883,-1.3218959929281,0.34,2.5,0.073,16.0,47.0,0.99594,0.78,11.3,7.0
0.5333490022166518,1.731787656172795,-1.1984386539561431,0.47,1.7,0.054,17.0,32.0,0.99686,0.67,10.6,7.0
-0.36870448650845666,-0.8986685781597101,0.5299640916512535,0.22,1.8,0.074,15.0,24.0,0.99438,0.82,11.2,6.0
1.872257837435572,-1.4354963810847112,3.3077542185202833,0.66,2.0,0.039,15.0,88.0,0.99357,0.6,11.5,6.0
-0.8008051729103061,-0.8986685781597101,0.09786340524940403,0.22,2.3,0.071,13.0,24.0,0.99438,0.83,11.3,6.0
-0.6236650536458487,-0.8449857978672097,0.22132074422136103,0.23,2.0,0.072,13.0,22.0,0.99438,0.84,11.2,6.0
-0.36870448650845666,-0.8986685781597101,0.5299640916512535,0.22,1.8,0.074,15.0,24.0,0.99438,0.82,11.2,6.0
0.49285844223339303,-0.4692063358197093,0.9620647780531023,0.03,2.0,0.08,27.0,43.0,0.99578,0.64,10.9,6.0
1.0712349131567098,-0.4155235555272089,1.4867584686839188,0.01,2.1,0.064,31.0,43.0,0.99371,0.57,11.8,6.0
-1.2945039717902003,0.33603536856779237,-1.6305393403579926,0.37,1.6,0.067,6.0,10.0,0.99552,0.58,11.1,7.0
0.45275955327393547,1.0339115123702942,-0.5811519590963588,0.46,2.1,0.104,6.0,10.0,0.99664,0.65,11.8,7.0
-0.8382656178079154,0.1749870276902926,-1.013252645498208,0.4,2.8,0.109,7.0,16.0,0.99614,0.79,11.8,7.0
1.0712349131567098,-0.4155235555272089,1.4867584686839188,0.01,2.1,0.064,31.0,43.0,0.99371,0.57,11.8,6.0
1.0135944667714378,0.1749870276902926,0.8386074390811453,0.19,4.0,0.094,30.0,69.0,0.99787,0.5,10.0,6.0
1.0175521328642096,-0.4692063358197093,1.4867584686839188,0.0,2.1,0.068,30.0,35.0,0.99533,0.65,11.4,6.0
-1.052996738977916,-0.03974409347970804,-1.013252645498208,0.29,3.1,0.194,14.0,26.0,0.99536,0.78,12.0,6.0
1.0135944667714378,0.1749870276902926,0.8386074390811453,0.19,4.0,0.094,30.0,69.0,0.99787,0.5,10.0,6.0
2.2938047475900287,0.2823525882752924,2.0114521593147363,0.12,2.4,0.083,8.0,28.0,0.99836,0.65,10.4,6.0
1.4780092669551332,1.1949598532477939,0.2830494137073395,0.38,2.6,0.066,29.0,56.0,0.99577,0.79,12.1,7.0
-0.3069758170224788,-0.8986685781597101,0.5916927611372313,0.0,2.5,0.072,32.0,64.0,0.99491,0.56,11.2,6.0
0.7238118987982838,0.8728631714927935,-0.14905127269450963,0.23,1.9,0.082,10.0,18.0,0.99774,0.65,9.3,6.0
0.2781273210633929,-0.6839374569897094,0.9620647780531023,0.03,2.2,0.08,17.0,88.0,0.99745,0.58,9.8,6.0
-0.022470137173021487,-0.7376202372822098,0.7151501001091883,0.01,2.3,0.08,27.0,43.0,0.9955,0.58,10.7,6.0
-1.106679519270416,-0.09342687377220796,-1.013252645498208,0.39,2.4,0.078,17.0,43.0,0.99444,0.77,12.5,7.0
-0.022470137173021487,-0.7376202372822098,0.7151501001091883,0.01,2.3,0.08,27.0,43.0,0.9955,0.58,10.7,6.0
